event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P11,393.7729504568942,-2.523190076974087,0.04290094092695426,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,28.80422372724994,-1.7625504907932683,0.5594246000041617,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,61.712705431996596,1.9231899143736102,0.05919283396815416,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,70.14860151866796,0.7198117368871743,0.10720434123819682,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,111.87324648266045,2.5221665216591376,0.22835189557925142,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,132.210611525997,-2.7467626883146963,0.09711350274218344,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,183.23384587521346,2.3942010049390454,0.0638481970784487,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,188.16479954808793,-0.8514102978330219,0.36670373691333785,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,200.8107716832706,-0.339660276027666,0.3112153882321988,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,224.14643058263727,0.15820737762814827,0.03313744793976576,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,229.26695266303838,-1.8175867331402489,0.32707745163861734,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,339.63298469544964,2.5091440986234637,0.10598254490978519,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P12,377.99131414818845,2.810756725606987,0.18930674792070487,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,14.461918557885884,0.25111785601447545,0.26059370158715217,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,17.212024791006286,1.0492101856271758,0.0915424809677994,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,27.96212906739622,-1.2402966561011262,0.1596956086934085,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,37.22638016310975,1.9221827320925662,0.24706903176267545,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,43.72101721743799,-1.0294363857010456,0.3846110511114204,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,59.05457288991967,0.5070372865869599,0.13108032534410372,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,64.12858887764011,-2.4805435903233186,0.15216424047099758,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,128.64722657078804,3.034739211185101,0.14006982918508906,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,136.37648295954045,-1.4906878710766516,0.08579318890868061,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,137.85226302437806,-0.15405019023882638,0.13062566024281966,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,164.8990588830916,-0.773467781665065,0.5146308929369718,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,169.96778799574273,1.7980601357567343,0.3310182349992114,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,204.36354577949902,2.2650168539077358,0.24035903713056805,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,232.4500383995849,2.272216646709931,0.21072225091070454,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,245.0152068707668,-2.3322230541897553,0.03771997962866903,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,247.3590762740824,1.6709179142837107,0.24569080414193797,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,251.06811592054422,3.01302070329181,0.21068225646852887,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,288.46416413036155,-1.2627835114475994,0.4579459601664256,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,345.6485326610958,-0.3505934440649393,0.21453424296694085,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,346.1043579367313,1.8320525297181436,0.38523689254080484,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,367.6667922536001,0.1775386700298834,0.029953891635828622,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P13,388.4275396316913,1.34207001304317,0.171926082686123,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,46.38879152981114,2.329930940792279,0.27652792323812325,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,80.46257016544027,-0.0792914680782627,0.3274963899145144,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,83.60806076309905,-1.4557558188079212,0.23124028034356997,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,84.69517039952369,-0.2687727653521366,0.01822982783560526,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,97.2188348682887,2.8836132812492337,0.24801070587255825,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,148.84485356762497,-3.0915307486806327,0.15160514372568215,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,170.2104078200675,-0.04291455367684544,0.1114501306358524,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,218.97637610293557,-0.20558821555232196,0.31600917540152657,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,229.60262011766662,0.022396238904161928,0.4474668335437718,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,287.20836538133,2.4405868610650296,0.09206364779688563,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,295.45377242809076,0.3333610491745963,0.19602195241029924,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,295.50023922654833,0.8007787822944303,0.19062735681390422,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,297.61618468999535,1.6934820334026095,0.16109059293200167,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,300.8608568123031,1.0178006533412205,0.12324697534580493,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,333.2101471734247,-1.4708066872516474,0.418930440391656,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,339.4793177076863,1.5815452396822123,0.1552607719431306,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,346.81836702200377,0.17197567177897546,0.06501692645184194,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P14,373.9055292848962,-0.05928344998082273,0.16670403786928595,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,10.15652379293564,3.0391720085376925,0.2794956947922414,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,11.281259083424748,-0.6388392365554031,0.19705069309946027,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,35.46911850999843,-0.7341607428064509,0.12587675563175896,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,51.56866560580639,2.3542981005278865,0.71207908439037,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,105.47583031093144,2.729663389710847,0.41186978066878993,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,133.90691029664276,2.9654144647764173,0.09842787615789754,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,154.3191258482357,-2.5442067855328943,0.25657740407505686,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,155.5212880920788,0.2565200100294802,0.1659480874040531,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,170.2119967042052,-0.5428047779430559,0.18387796022673492,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,232.63589473630134,-1.1185229850773446,0.22078507241498405,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,247.86139129389727,-2.636903727234011,0.1990873173954506,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,256.3621916766769,-0.7583589184444781,0.40567220607335025,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,260.84399491565557,-2.7222382293278162,0.30351589761772585,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,263.8240994989331,2.7896601611144116,0.4042959343113554,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,292.660884537564,0.8089594317550981,0.1341828087931891,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,316.9540939136902,-1.8893123784626136,0.07855272699180928,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,319.15253069777026,2.324576304754746,0.20390115237351053,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,326.58522084299426,-2.2721632908150786,0.002218214331683691,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,330.33986367979566,-1.2854293466787787,0.1512188268627524,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,362.5383792121158,1.613632758322059,0.2409544182113555,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,373.3076826621307,-3.1032649097983676,0.17039904004649498,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,380.5343613720662,1.6185974459508332,0.25287880277250296,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,389.05942382451457,-1.4907469002367963,0.41772025296974313,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,393.0299927539667,-0.3287044073784818,0.14389350599990566,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,417.98134979595625,0.4948572028160152,0.17634504709543797,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P15,445.2414506061812,-0.292837464651066,0.06325155598733907,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,6.989281600403499,-2.978703520671152,0.22523015653780276,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,28.218061572763872,-0.5872406421197508,0.05388847346234103,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,36.65270325380339,-2.9971632878807872,0.3522551842065518,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,44.98174479878035,2.1276871568167537,0.24755261758558997,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,48.294938108634575,2.8669343991851504,0.33313223170380357,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,66.17230837979046,1.7886551681554947,0.16368228520697492,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,70.2481722942818,-2.3972684538220066,0.26771220957549857,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,73.48387028767068,-2.828182097634943,0.32349988366063676,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,141.84642351843786,2.584866744682772,0.26407065017929027,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,146.3726164982578,1.2862014695828512,0.10107484017818287,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,147.26559851820303,2.7916453472173637,0.19290611632083096,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
b54t_block_structure_only,block_control,b5_4t_timing_geometry_decomposition,P16,189.12451317150516,3.117671712607701,0.34640068040782274,"label/block counts preserved; timing, phase, and strength randomized inside blocks"
